clip_id,split,subject_id,engagement,frame_path,status
2100572010.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572010.jpg,ok
2100572011.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572011.jpg,ok
2100572012.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572012.jpg,ok
2100572013.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572013.jpg,ok
2100572015.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572015.jpg,ok
2100572017.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572017.jpg,ok
2100572018.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572018.jpg,ok
2100572019.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572019.jpg,ok
2100572020.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572020.jpg,ok
2100572021.avi,Train,210057,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572021.jpg,ok
2100572023.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572023.jpg,ok
2100572024.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572024.jpg,ok
2100572025.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572025.jpg,ok
2100572026.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572026.jpg,ok
2100572027.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572027.jpg,ok
2100572028.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572028.jpg,ok
2100572029.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572029.jpg,ok
2100572030.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572030.jpg,ok
2100572032.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572032.jpg,ok
2100572033.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572033.jpg,ok
2100572034.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572034.jpg,ok
2100572036.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572036.jpg,ok
2100572038.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572038.jpg,ok
2100572039.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572039.jpg,ok
2100572040.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572040.jpg,ok
2100572041.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572041.jpg,ok
2100572042.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572042.jpg,ok
2100572043.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572043.jpg,ok
2100572044.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572044.jpg,ok
2100572045.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572045.jpg,ok
2100572046.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572046.jpg,ok
2100572047.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572047.jpg,ok
2100572048.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572048.jpg,ok
2100572050.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572050.jpg,ok
2100572051.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572051.jpg,ok
2100572054.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572054.jpg,ok
2100572055.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572055.jpg,ok
2100572056.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572056.jpg,ok
2100572057.avi,Train,210057,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572057.jpg,ok
2100572058.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572058.jpg,ok
2100572059.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572059.jpg,ok
2100572060.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572060.jpg,ok
2100572061.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572061.jpg,ok
2100572062.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572062.jpg,ok
2100572063.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572063.jpg,ok
2100572064.avi,Train,210057,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572064.jpg,ok
2100572067.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572067.jpg,ok
2100572068.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572068.jpg,ok
2100572069.avi,Train,210057,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100572069.jpg,ok
2100581001.avi,Train,210058,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581001.jpg,ok
2100581002.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581002.jpg,ok
2100581003.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581003.jpg,ok
2100581004.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581004.jpg,ok
2100581005.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581005.jpg,ok
2100581006.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581006.jpg,ok
2100581007.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581007.jpg,ok
2100581009.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581009.jpg,ok
2100581010.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581010.jpg,ok
2100581011.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581011.jpg,ok
2100581012.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581012.jpg,ok
2100581013.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581013.jpg,ok
2100581014.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581014.jpg,ok
2100581015.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581015.jpg,ok
2100581018.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581018.jpg,ok
2100581019.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581019.jpg,ok
2100581021.avi,Train,210058,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581021.jpg,ok
2100581022.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581022.jpg,ok
2100581024.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581024.jpg,ok
2100581025.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581025.jpg,ok
2100581026.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581026.jpg,ok
2100581027.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581027.jpg,ok
2100581028.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581028.jpg,ok
2100581029.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581029.jpg,ok
2100581030.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581030.jpg,ok
2100581034.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581034.jpg,ok
2100581035.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581035.jpg,ok
2100581036.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581036.jpg,ok
2100581037.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581037.jpg,ok
2100581038.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581038.jpg,ok
2100581039.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581039.jpg,ok
2100581040.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581040.jpg,ok
2100581041.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581041.jpg,ok
2100581042.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581042.jpg,ok
2100581044.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581044.jpg,ok
2100581045.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581045.jpg,ok
2100581051.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581051.jpg,ok
2100581054.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581054.jpg,ok
2100581056.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581056.jpg,ok
2100581057.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581057.jpg,ok
2100581058.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581058.jpg,ok
2100581059.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581059.jpg,ok
2100581061.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581061.jpg,ok
2100581062.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581062.jpg,ok
2100581064.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581064.jpg,ok
2100581066.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581066.jpg,ok
2100581067.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581067.jpg,ok
2100581068.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581068.jpg,ok
2100581069.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581069.jpg,ok
2100581070.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581070.jpg,ok
2100581071.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581071.jpg,ok
2100581072.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581072.jpg,ok
2100581073.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581073.jpg,ok
2100581074.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581074.jpg,ok
2100581075.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581075.jpg,ok
2100581076.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581076.jpg,ok
2100581077.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100581077.jpg,ok
2100582001.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582001.jpg,ok
2100582002.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582002.jpg,ok
2100582003.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582003.jpg,ok
2100582004.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582004.jpg,ok
2100582005.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582005.jpg,ok
2100582006.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582006.jpg,ok
2100582008.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582008.jpg,ok
2100582009.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582009.jpg,ok
2100582012.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582012.jpg,ok
2100582013.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582013.jpg,ok
2100582015.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582015.jpg,ok
2100582017.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582017.jpg,ok
2100582019.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582019.jpg,ok
2100582020.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582020.jpg,ok
2100582021.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582021.jpg,ok
2100582023.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582023.jpg,ok
2100582024.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582024.jpg,ok
2100582025.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582025.jpg,ok
2100582026.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582026.jpg,ok
2100582027.avi,Train,210058,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582027.jpg,ok
2100582028.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582028.jpg,ok
2100582038.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582038.jpg,ok
2100582043.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582043.jpg,ok
2100582044.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582044.jpg,ok
2100582045.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582045.jpg,ok
2100582046.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582046.jpg,ok
2100582048.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582048.jpg,ok
2100582050.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582050.jpg,ok
2100582051.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582051.jpg,ok
2100582052.avi,Train,210058,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582052.jpg,ok
2100582053.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582053.jpg,ok
2100582054.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582054.jpg,ok
2100582055.avi,Train,210058,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582055.jpg,ok
2100582056.avi,Train,210058,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582056.jpg,ok
2100582057.avi,Train,210058,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582057.jpg,ok
2100582058.avi,Train,210058,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582058.jpg,ok
2100582060.avi,Train,210058,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582060.jpg,ok
2100582061.avi,Train,210058,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582061.jpg,ok
2100582062.avi,Train,210058,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582062.jpg,ok
2100582064.avi,Train,210058,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582064.jpg,ok
2100582067.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582067.jpg,ok
2100582069.avi,Train,210058,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100582069.jpg,ok
2100591002.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591002.jpg,ok
2100591003.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591003.jpg,ok
2100591004.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591004.jpg,ok
2100591005.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591005.jpg,ok
2100591006.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591006.jpg,ok
2100591007.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591007.jpg,ok
2100591008.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591008.jpg,ok
2100591010.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591010.jpg,ok
2100591013.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591013.jpg,ok
2100591015.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591015.jpg,ok
2100591016.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591016.jpg,ok
2100591017.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591017.jpg,ok
2100591019.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591019.jpg,ok
2100591020.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591020.jpg,ok
2100591021.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591021.jpg,ok
2100591022.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591022.jpg,ok
2100591023.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591023.jpg,ok
2100591025.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591025.jpg,ok
2100591026.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591026.jpg,ok
2100591027.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591027.jpg,ok
2100591028.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591028.jpg,ok
2100591030.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591030.jpg,ok
2100591034.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591034.jpg,ok
2100591035.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591035.jpg,ok
2100591036.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591036.jpg,ok
2100591037.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591037.jpg,ok
2100591038.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591038.jpg,ok
2100591039.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591039.jpg,ok
2100591040.avi,Train,210059,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591040.jpg,ok
2100591041.avi,Train,210059,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/2100591041.jpg,ok
